postal_code,lat,lng,latlon
M9C,43.64209869195963,-79.57659156079279,43.64209869195963|-79.57659156079279
M9B,43.631432477242356,-79.55390434795548,43.631432477242356|-79.55390434795548
L4X 2V3,43.62597233051833,-79.56542718415805,43.62597233051833|-79.56542718415805
M9C 2A5,43.6312506,-79.5758693,43.6312506|-79.5758693
M9B,43.630904014097545,-79.55366353058338,43.630904014097545|-79.55366353058338
M9C,43.634577097622916,-79.56223446547938,43.634577097622916|-79.56223446547938
M9C,43.641312,-79.576924,43.641312|-79.576924
L4W,43.636072962999,-79.59564814400478,43.636072962999|-79.59564814400478
M9C,43.6413126,-79.5769248,43.6413126|-79.5769248
M9B,43.637386891336575,-79.55792111176075,43.637386891336575|-79.55792111176075
M9C 1Z6,43.635158,-79.563373,43.635158|-79.563373
M9B,43.6306888,-79.55391759999998,43.6306888|-79.55391759999998
L4X 1K5,43.616498265064095,-79.56950697020181,43.616498265064095|-79.56950697020181
M9B,43.63177450059342,-79.5553578408778,43.63177450059342|-79.5553578408778
L4X,43.62325203941029,-79.5759220458023,43.62325203941029|-79.5759220458023
M9C,43.639199582054125,-79.58374321460724,43.639199582054125|-79.58374321460724
M9B,43.64577837322207,-79.56037385813958,43.64577837322207|-79.56037385813958
M9B 6J1,43.632154742413036,-79.55252471529468,43.632154742413036|-79.55252471529468
M9B,43.631697,-79.55514000000002,43.631697|-79.55514000000002
M9C,43.625254,-79.559273,43.625254|-79.559273
M9C,43.64184465713319,-79.5765560607079,43.64184465713319|-79.5765560607079
L4X,43.61616888745996,-79.57618890421476,43.61616888745996|-79.57618890421476
M9B,43.631331947261174,-79.55458502161446,43.631331947261174|-79.55458502161446
M9C,43.641820470953256,-79.57672066335874,43.641820470953256|-79.57672066335874
M9C 1Z6,43.635348306654656,-79.56295251938286,43.635348306654656|-79.56295251938286
M9B,43.63110860000001,-79.5537303,43.63110860000001|-79.5537303
L4X 2Z4,43.62014519770464,-79.57182635035251,43.62014519770464|-79.57182635035251
M9B,43.63057083052529,-79.555718152945,43.63057083052529|-79.555718152945
M9B,43.631091,-79.551401,43.631091|-79.551401
M9B,43.64550170005129,-79.56000645767209,43.64550170005129|-79.56000645767209
L4X 1M3,43.6248310528621,-79.56795912967297,43.6248310528621|-79.56795912967297
L4W 4V4,43.635489,-79.597791,43.635489|-79.597791
M9B,43.63129,-79.55534499999997,43.63129|-79.55534499999997
L4X 1L8,43.61750995491554,-79.57454514075418,43.61750995491554|-79.57454514075418
L4X 1M1,43.621747044528405,-79.57127247355258,43.621747044528405|-79.57127247355258
M9B,43.63147100000001,-79.555137,43.63147100000001|-79.555137
L4X 1L8,43.61849293892951,-79.57466661930084,43.61849293892951|-79.57466661930084
M9C 1H4,43.62136470000001,-79.5555753,43.62136470000001|-79.5555753
M9C 1A8,43.620489724847964,-79.55654896374566,43.620489724847964|-79.55654896374566
M9B,43.631630998514616,-79.55494662904131,43.631630998514616|-79.55494662904131
M9B 1B9,43.629377067408406,-79.55069299453304,43.629377067408406|-79.55069299453304
L4X 1M1,43.61927817099883,-79.57303110058828,43.61927817099883|-79.57303110058828
L4X 1M2,43.6226194,-79.5685426,43.6226194|-79.5685426
M9B,43.63154118247993,-79.55501062539705,43.63154118247993|-79.55501062539705
L4X 2Z4,43.62034537140406,-79.57208890503486,43.62034537140406|-79.57208890503486
M9C,43.635784602997,-79.56244301714327,43.635784602997|-79.56244301714327
M9B,43.631557,-79.55521999999998,43.631557|-79.55521999999998
M9B,43.645403,-79.55960400000002,43.645403|-79.55960400000002
M9B,43.630823,-79.550988,43.630823|-79.550988
M9B,43.6322,-79.555856,43.6322|-79.555856
L4X 1M1,43.6199943943226,-79.57324076063514,43.6199943943226|-79.57324076063514
M9B,43.630846621956856,-79.55561617053714,43.630846621956856|-79.55561617053714
M9C 1B7,43.624693792188864,-79.55795096579239,43.624693792188864|-79.55795096579239
M9B,43.643911,-79.560126,43.643911|-79.560126
M9C 1A8,43.62060200000001,-79.556441,43.62060200000001|-79.556441
M5J 3A6,43.6428819,-79.3839491,43.6428819|-79.3839491
M5J 3A6,43.64174513889102,-79.38427882922345,43.64174513889102|-79.38427882922345
M5J,43.64285984835777,-79.38018363195046,43.64285984835777|-79.38018363195046
M5J 0A7,43.64292522840184,-79.38089182467688,43.64292522840184|-79.38089182467688
M5J 1C3,43.64436200658876,-79.38319927907953,43.64436200658876|-79.38319927907953
M5J,43.643446175351066,-79.37903988889991,43.643446175351066|-79.37903988889991
M5J 2W3,43.64137436,-79.37753063,43.64137436|-79.37753063
M5J,43.63925269130775,-79.37839547902978,43.63925269130775|-79.37839547902978
M5J,43.63952563223911,-79.38068838052389,43.63952563223911|-79.38068838052389
M5J,43.63894493157648,-79.37966465950012,43.63894493157648|-79.37966465950012
M5V 3L9,43.64175162867755,-79.38708862583252,43.64175162867755|-79.38708862583252
M5J,43.63855578926674,-79.38319016270458,43.63855578926674|-79.38319016270458
M5J,43.64256148814412,-79.38703777833165,43.64256148814412|-79.38703777833165
M5J,43.64253557018913,-79.38718187733883,43.64253557018913|-79.38718187733883
M5J 2Z2,43.64251679604069,-79.38139301653129,43.64251679604069|-79.38139301653129
M5J,43.6384313677662,-79.38252754335106,43.6384313677662|-79.38252754335106
M5J,43.64815919753501,-79.37874450467257,43.64815919753501|-79.37874450467257
M5J,43.64175329733296,-79.38714957057036,43.64175329733296|-79.38714957057036
M5J,43.646974451431056,-79.37732323942681,43.646974451431056|-79.37732323942681
M5V,43.641038,-79.389092,43.641038|-79.389092
M5V,43.63859915782706,-79.38499178154079,43.63859915782706|-79.38499178154079
M5J,43.63831906511549,-79.38246311921246,43.63831906511549|-79.38246311921246
M5J 2G8,43.63925633222479,-79.38464951914256,43.63925633222479|-79.38464951914256
M5L,43.648099740348556,-79.37998869411527,43.648099740348556|-79.37998869411527
M5E 1B3,43.64781466405137,-79.37445276186271,43.64781466405137|-79.37445276186271
M5V,43.637948571719335,-79.38781965601112,43.637948571719335|-79.38781965601112
M5H 1L3,43.64761505417177,-79.3883810317138,43.64761505417177|-79.3883810317138
M5H 4E4,43.64927944291712,-79.38192123284551,43.64927944291712|-79.38192123284551
M5J,43.639736,-79.38006800000002,43.639736|-79.38006800000002
M5J 2Y6,43.63937829745867,-79.38209598496967,43.63937829745867|-79.38209598496967
M5H 3P9,43.64792310735613,-79.38857932631602,43.64792310735613|-79.38857932631602
M5E 1E3,43.64928693557788,-79.37468932637938,43.64928693557788|-79.37468932637938
M5V 1J5,43.64634159071232,-79.39006297129853,43.64634159071232|-79.39006297129853
M5E 0A5,43.64294379917172,-79.37243989044406,43.64294379917172|-79.37243989044406
M5J,43.638156540135405,-79.38068763743328,43.638156540135405|-79.38068763743328
M5J,43.638300366812686,-79.38046993992471,43.638300366812686|-79.38046993992471
M5E 1Z6,43.64874320223593,-79.37159697627526,43.64874320223593|-79.37159697627526
M5V 1A2,43.63853361362021,-79.38915754933562,43.63853361362021|-79.38915754933562
M5J,43.64834987590252,-79.38034747310336,43.64834987590252|-79.38034747310336
M5H,43.65156872562108,-79.37926594000328,43.65156872562108|-79.37926594000328
M5V 3X9,43.639761321083505,-79.39114334001921,43.639761321083505|-79.39114334001921
M5V,43.6387246,-79.38634029999999,43.6387246|-79.38634029999999
M5V,43.637473953249064,-79.38939209154272,43.637473953249064|-79.38939209154272
M5T,43.65038666611464,-79.38852348995323,43.65038666611464|-79.38852348995323
M5C 2V8,43.650063279511016,-79.37458664523871,43.650063279511016|-79.37458664523871
M5J,43.63827200397285,-79.38199390946676,43.63827200397285|-79.38199390946676
M5G,43.65323167517444,-79.38529600606677,43.65323167517444|-79.38529600606677
M5E,43.64916860422451,-79.37232987433548,43.64916860422451|-79.37232987433548
M5H 3M9,43.65227047322295,-79.38351631164552,43.65227047322295|-79.38351631164552
M5E 1C8,43.648487102499104,-79.37454735245633,43.648487102499104|-79.37454735245633
M5V 3T9,43.645328292355146,-79.39571438648944,43.645328292355146|-79.39571438648944
M5C 1G6,43.650096409555616,-79.37362952211767,43.650096409555616|-79.37362952211767
M5B 1T6,43.65339379601959,-79.3785073962175,43.65339379601959|-79.3785073962175
M5V,43.647326115934106,-79.39304291907733,43.647326115934106|-79.39304291907733
M5C 3H9,43.65142227549792,-79.37504693687086,43.65142227549792|-79.37504693687086
M5V 3E5,43.64968685893743,-79.38809001547467,43.64968685893743|-79.38809001547467
M5C 2R6,43.65121343781903,-79.37523564828548,43.65121343781903|-79.37523564828548
M5C 2H4,43.65238358726612,-79.3727190384827,43.65238358726612|-79.3727190384827
M5V 2A4,43.64972499320128,-79.39198265471717,43.64972499320128|-79.39198265471717
M5V 3K8,43.636901770652464,-79.39393331122406,43.636901770652464|-79.39393331122406
M5V,43.637735310079506,-79.39220286985542,43.637735310079506|-79.39220286985542
M5J,43.638281891678375,-79.38037771487726,43.638281891678375|-79.38037771487726
M5J 2H3,43.641211392069906,-79.37574863433838,43.641211392069906|-79.37574863433838
M5A 4P3,43.65070234158804,-79.36925939681731,43.65070234158804|-79.36925939681731
M5V 3S6,43.647937726631774,-79.3963296299419,43.647937726631774|-79.3963296299419
M5V,43.6485735794606,-79.39624325999638,43.6485735794606|-79.39624325999638
M5V 3M4,43.64497466422575,-79.3965870935842,43.64497466422575|-79.3965870935842
M5B,43.653346456350356,-79.3744449051126,43.653346456350356|-79.3744449051126
M5V 2X2,43.64939,-79.394006,43.64939|-79.394006
M5C 2H4,43.652483550499326,-79.37265472845176,43.652483550499326|-79.37265472845176
M5V,43.64838095687801,-79.39618583130651,43.64838095687801|-79.39618583130651
M5V 3A6,43.638194962735824,-79.39069572966437,43.638194962735824|-79.39069572966437
M5A 4S4,43.650636830720224,-79.37127573699792,43.650636830720224|-79.37127573699792
M5C 2R6,43.650927,-79.375602,43.650927|-79.375602
M5V,43.648048207763615,-79.39600791264331,43.648048207763615|-79.39600791264331
M5V,43.64790246011445,-79.39608601147005,43.64790246011445|-79.39608601147005
M5B,43.655101567321054,-79.37976762131545,43.655101567321054|-79.37976762131545
M5A 4S5,43.64999368528393,-79.37009943145777,43.64999368528393|-79.37009943145777
M5E,43.644489,-79.368639,43.644489|-79.368639
M5V 1M3,43.64466404008139,-79.39881259826922,43.64466404008139|-79.39881259826922
M5V 2B1,43.64864980513985,-79.39685914804579,43.64864980513985|-79.39685914804579
M5V 3J3,43.638267,-79.390187,43.638267|-79.390187
M5J,43.6388472,-79.3855839,43.6388472|-79.3855839
M5J 2N5,43.63901430970685,-79.38591360078077,43.63901430970685|-79.38591360078077
M5V,43.645339258306436,-79.39801966333317,43.645339258306436|-79.39801966333317
M5V 1M3,43.644810149647334,-79.3986441942716,43.644810149647334|-79.3986441942716
M5A,43.65186873300313,-79.36850642387674,43.65186873300313|-79.36850642387674
M5J,43.6382035241723,-79.38035466343936,43.6382035241723|-79.38035466343936
M5C 1L8,43.65165840099557,-79.37272017234609,43.65165840099557|-79.37272017234609
M5V 3K4,43.63741272727682,-79.39319822559642,43.63741272727682|-79.39319822559642
M5E,43.64337981620349,-79.3674415549968,43.64337981620349|-79.3674415549968
M5G,43.65454011298853,-79.38067738352994,43.65454011298853|-79.38067738352994
M5J,43.638636088430566,-79.38229942602973,43.638636088430566|-79.38229942602973
M5T,43.65085888252597,-79.39698455156606,43.65085888252597|-79.39698455156606
M5T 1G5,43.65400286033738,-79.39292172707438,43.65400286033738|-79.39292172707438
M5A 3S9,43.65297,-79.37146700000002,43.65297|-79.37146700000002
M5V 2M5,43.64597633141546,-79.39983376298972,43.64597633141546|-79.39983376298972
M5V 2Z2,43.63769152068098,-79.39177640357569,43.63769152068098|-79.39177640357569
M5J,43.6389104293985,-79.38485064893274,43.6389104293985|-79.38485064893274
M5J,43.63817355603518,-79.38054644461133,43.63817355603518|-79.38054644461133
M4P 3B5,43.70789076616744,-79.3930488434517,43.70789076616744|-79.3930488434517
M4P 2Y3,43.707244,-79.394701,43.707244|-79.394701
M4S,43.706961,-79.394808,43.706961|-79.394808
M4S 2M8,43.70413799694303,-79.38841260442167,43.70413799694303|-79.38841260442167
M4S 2M9,43.70451387745327,-79.38861602551758,43.70451387745327|-79.38861602551758
M4P 2H4,43.70987001377416,-79.39875650937051,43.70987001377416|-79.39875650937051
M4R,43.70686372150796,-79.39875096488025,43.70686372150796|-79.39875096488025
M4S 2A2,43.70150469426698,-79.39716194462291,43.70150469426698|-79.39716194462291
M4P 3B8,43.70764167668336,-79.39747163813709,43.70764167668336|-79.39747163813709
M4S 3H3,43.706859,-79.39695,43.706859|-79.39695
M4P 3A4,43.70732441045361,-79.39564918411965,43.70732441045361|-79.39564918411965
M4P 3A4,43.707302280953684,-79.39585408898293,43.707302280953684|-79.39585408898293
M4P 2C6,43.707450001525295,-79.39845675970373,43.707450001525295|-79.39845675970373
M4S 2A2,43.70155150459907,-79.3971626965639,43.70155150459907|-79.3971626965639
M4P 2H6,43.7115544338723,-79.3993940377493,43.7115544338723|-79.3993940377493
M4P 2W7,43.70932882869532,-79.39882260781977,43.70932882869532|-79.39882260781977
M4P 2H6,43.711791371790284,-79.39940300399607,43.711791371790284|-79.39940300399607
M4S 2M6,43.702880859375,-79.38800811767578,43.702880859375|-79.38800811767578
M4P 2C6,43.707749793230676,-79.3985648472958,43.707749793230676|-79.3985648472958
M4S 3H8,43.70570154444578,-79.39790489107128,43.70570154444578|-79.39790489107128
M4P 3H1,43.710166725920814,-79.39908639249545,43.710166725920814|-79.39908639249545
M4P 2Y3,43.70753317768306,-79.3944998990983,43.70753317768306|-79.3944998990983
M4S 1T9,43.70517671239303,-79.3887930388649,43.70517671239303|-79.3887930388649
M4P 3A2,43.70730359911104,-79.39690136703626,43.70730359911104|-79.39690136703626
M4P 2W7,43.708519012432326,-79.39876370631298,43.708519012432326|-79.39876370631298
M4S 2A4,43.70223554183669,-79.39752587511825,43.70223554183669|-79.39752587511825
M4S 2K4,43.700516982382354,-79.38918866607341,43.700516982382354|-79.38918866607341
M4S 1N7,43.70125479121973,-79.39711671661385,43.70125479121973|-79.39711671661385
M4S 2N4,43.70575225315343,-79.38912464296774,43.70575225315343|-79.38912464296774
M4P,43.711039,-79.398924,43.711039|-79.398924
M4P,43.713486181375714,-79.39981137215881,43.713486181375714|-79.39981137215881
M4S 2A5,43.70281430168458,-79.39764548688609,43.70281430168458|-79.39764548688609
M4P 2H4,43.70991504551821,-79.39906727489948,43.70991504551821|-79.39906727489948
M4R,43.70743,-79.40535899999998,43.70743|-79.40535899999998
M4R 1A8,43.706097953892986,-79.40433712056412,43.706097953892986|-79.40433712056412
M4S 2N1,43.70498511291793,-79.38847622354874,43.70498511291793|-79.38847622354874
M4P 3G9,43.70970655962017,-79.39855751580205,43.70970655962017|-79.39855751580205
M4P 2B8,43.71655100307589,-79.38777567141624,43.71655100307589|-79.38777567141624
M5P,43.706515446920825,-79.39894967345053,43.706515446920825|-79.39894967345053
M4S 1Z9,43.700931800454605,-79.39707754696066,43.700931800454605|-79.39707754696066
M4P 2H6,43.711463877485286,-79.39957014527212,43.711463877485286|-79.39957014527212
M4P 2J2,43.71331640391564,-79.39968361029855,43.71331640391564|-79.39968361029855
M4P 2M5,43.715499149106904,-79.39288125988016,43.715499149106904|-79.39288125988016
M4S 3E5,43.69931353346797,-79.39691946842646,43.69931353346797|-79.39691946842646
M4P 2H6,43.7118316505242,-79.39945147259415,43.7118316505242|-79.39945147259415
M5P 2H8,43.70485530038985,-79.40606744008123,43.70485530038985|-79.40606744008123
M4S 2M9,43.70799119535042,-79.38994275728216,43.70799119535042|-79.38994275728216
M4N,43.71900479624233,-79.40050025384095,43.71900479624233|-79.40050025384095
M5P,43.703687730512435,-79.41348481516249,43.703687730512435|-79.41348481516249
M4P 3B4,43.71407030751952,-79.40010911522094,43.71407030751952|-79.40010911522094
M4S 2A5,43.70262346819862,-79.39742931913003,43.70262346819862|-79.39742931913003
M4V,43.697113532958525,-79.39929342276933,43.697113532958525|-79.39929342276933
M5P 2L6,43.70072625258896,-79.41010066114441,43.70072625258896|-79.41010066114441
M5N 1B8,43.703477773135404,-79.41431071971614,43.703477773135404|-79.41431071971614
M4G 3E4,43.71415950812673,-79.37796603338776,43.71415950812673|-79.37796603338776
M4S 3G9,43.69645242120455,-79.39531322605507,43.69645242120455|-79.39531322605507
M4G 4E2,43.7039912915598,-79.37459682773827,43.7039912915598|-79.37459682773827
M4G 3B8,43.70575120818739,-79.37534264644027,43.70575120818739|-79.37534264644027
M4G 4E9,43.70690547063033,-79.37568813686414,43.70690547063033|-79.37568813686414
M5N 1B1,43.703529476821814,-79.41369828233591,43.703529476821814|-79.41369828233591
M4G 4E9,43.70754099358983,-79.37588021310856,43.70754099358983|-79.37588021310856
M4N,43.72131498723094,-79.40082168480555,43.72131498723094|-79.40082168480555
M4T,43.69738410694061,-79.38628568091416,43.69738410694061|-79.38628568091416
M4G 3B8,43.7063365584179,-79.37548016874129,43.7063365584179|-79.37548016874129
M4R 1B2,43.704923467303935,-79.40695373525546,43.704923467303935|-79.40695373525546
M4G 3B8,43.70664151621031,-79.37536843217276,43.70664151621031|-79.37536843217276
M4R 1A8,43.705748048007905,-79.40348152162491,43.705748048007905|-79.40348152162491
M5N 1A3,43.704145677479275,-79.41063075217247,43.704145677479275|-79.41063075217247
M4R 1B2,43.70486313998671,-79.40774649663494,43.70486313998671|-79.40774649663494
M5P,43.69658130424789,-79.3962255135481,43.69658130424789|-79.3962255135481
M4T 1Z6,43.688420532338114,-79.39438462257384,43.688420532338114|-79.39438462257384
M4G 4E9,43.707050786858865,-79.3757560976803,43.707050786858865|-79.3757560976803
